,1
56545,25.3392
56550,25.066
56555,25.1581
56560,25.4011
56565,25.245
56570,25.6503
56575,25.1064
56580,25.5692
56585,25.2711
56590,24.9923
56595,25.2038
56600,24.9108
56605,25.4198
56610,25.2943
56615,25.0493
56620,25.4645
56625,25.4269
56630,24.8102
56635,25.3787
56640,25.4571
56645,25.3945
56650,25.1914
56655,24.9246
56660,25.918
56665,25.1103
56670,25.7794
56675,25.8228
56680,25.2876
56685,25.1111
56690,25.0488
56695,25.3764
56700,25.091
56705,25.0664
56710,25.0941
56715,25.6586
56720,25.0119
56725,25.3912
56730,25.183
56735,25.0012
56740,25.8059
56745,25.7403
56750,25.1635
56755,24.7509
56760,25.2061
56765,25.2627
56770,25.2448
56775,24.8054
56780,24.7781
56785,25.6856
56790,25.2074
56795,25.5722
56800,26.0599
56805,25.4378
56810,25.3063
56815,25.0175
56820,25.5707
56825,25.2003
56830,26.3066
56835,26.0689
56840,25.1197
56845,24.7698
56850,25.4705
56855,25.5089
56860,25.3467
56865,25.6025
56870,25.151
56875,25.3685
56880,25.0191
56885,24.8985
56890,25.1077
56895,25.2543
56900,25.0609
56905,24.9464
56910,25.5843
56915,25.2314
56920,25.0835
56925,25.3461
56930,25.3813
56935,25.2368
56940,25.3287
56945,25.2069
56950,24.672
56955,25.1863
56960,25.1105
56965,24.7626
56970,24.8253
56975,25.4891
56980,24.9675
56985,24.9744
56990,25.7313
56995,25.6406
57000,25.1705
57005,24.4779
57010,24.8456
57015,25.0164
57020,24.9296
57025,25.9015
57030,25.3941
57035,24.6771
57040,25.65
57045,25.1578
57050,25.5887
57055,24.6287
57060,24.836
57065,24.5847
57070,25.2887
57075,25.4129
57080,24.407
57085,24.8898
57090,24.9364
57095,24.6565
57100,24.9961
57105,25.6654
57110,24.7054
57115,25.5181
57120,25.5227
57125,25.2264
57130,24.4862
57135,24.7015
57140,25.4275
57145,25.226
57150,24.8898
57155,25.0485
57160,25.0807
57165,24.606
57170,24.2002
57175,25.1608
57180,25.0142
57185,24.9977
57190,25.0236
57195,25.2663
57200,25.2711
57205,25.7248
57210,24.8066
57215,25.8503
57220,24.6638
57225,24.7644
57230,25.5053
57235,25.0088
57240,25.4735
57245,25.4669
57250,24.7167
57255,25.4094
57260,25.2868
57265,25.2211
57270,24.5567
57275,25.3649
57280,25.4437
57285,25.8265
57290,24.9729
57295,25.2495
57300,24.5567
57305,25.4803
57310,25.9017
57315,24.8515
57320,24.981
57325,25.1066
57330,24.8223
57335,24.8106
57340,24.8452
57345,25.3561
57350,24.7032
57355,24.2647
57360,24.9899
57365,24.5127
57370,25.6174
57375,25.0086
57380,25.0324
57385,24.8878
57390,25.1451
57395,25.0569
57400,25.2016
57405,25.4236
57410,24.6767
57415,24.1023
57420,24.9007
57425,25.1511
57430,24.9468
57435,25.5174
57440,24.4056
57445,24.8916
57450,25.2781
57455,24.6439
57460,25.011
57465,24.9634
57470,24.8817
57475,24.9909
57480,25.0563
57485,24.807
57490,25.6651
57495,24.8032
57500,25.5298
57505,24.4697
57510,24.6282
57515,25.2498
57520,25.0344
57525,25.4805
57530,25.2318
57535,25.7176
57540,24.7201
57545,25.2222
57550,25.2779
57555,24.7509
57560,24.5457
57565,25.2793
57570,24.852
57575,25.1359
57580,25.1468
57585,25.2471
57590,25.4335
57595,24.8841
57600,25.0275
57605,25.1973
57610,25.0158
57615,24.7816
57620,24.7766
57625,25.7634
57630,25.3008
57635,25.0814
57640,24.8253
57645,25.2109
57650,24.5974
57655,24.6614
57660,24.748
57665,25.0738
57670,24.6067
57675,25.2229
57680,25.4678
57685,24.2008
57690,25.4067
57695,24.899
57700,24.7029
57705,25.2534
57710,24.3962
57715,24.6664
57720,25.6663
57725,24.4434
57730,25.1314
57735,25.1311
57740,25.2454
57745,24.7192
57750,25.1371
57755,24.6673
57760,25.2335
57765,24.9521
57770,24.6244
57775,25.201
57780,25.1835
57785,24.4442
57790,24.7172
57795,24.5436
57800,24.8958
57805,24.4844
57810,24.9454
57815,25.3911
57820,25.5408
57825,25.6333
57830,24.3068
57835,24.4886
57840,24.8978
57845,24.4768
57850,24.4953
57855,24.7584
57860,25.0516
57865,24.6542
57870,24.6344
57875,25.4208
57880,24.9324
57885,24.2
57890,24.7716
57895,24.876
57900,24.4831
57905,24.922
57910,25.6128
57915,24.7782
57920,25.1747
57925,24.6195
57930,24.4912
57935,24.903
57940,25.116
57945,24.4178
57950,25.3884
57955,25.435
57960,25.6084
57965,24.9266
57970,25.144
57975,24.9934
57980,24.2771
57985,24.8548
57990,25.6554
57995,24.7102
58000,24.48
58005,25.0345
58010,25.2559
58015,24.0268
58020,24.6659
58025,24.5389
58030,24.5845
58035,24.5015
58040,24.3317
58045,25.7868
58050,24.9459
58055,24.8835
58060,24.8011
58065,24.6456
58070,24.0045
58075,24.7774
58080,24.5764
58085,24.965
58090,24.6905
58095,24.6493
58100,24.5561
58105,25.5511
58110,24.9832
58115,24.9264
58120,24.8303
58125,25.3524
58130,24.489
58135,25.0161
58140,25.3568
58145,24.3871
58150,24.7833
58155,25.2671
58160,24.447
58165,24.9842
58170,25.6913
58175,24.008
58180,24.5758
58185,24.9711
58190,24.3102
58195,24.6537
58200,25.3398
58205,24.9632
58210,24.9331
58215,25.2769
58220,25.5211
58225,24.9088
58230,24.5686
58235,24.4729
58240,24.7078
58245,24.9027
58250,24.0691
58255,25.1191
58260,25.1005
58265,25.0836
58270,24.9825
58275,24.7039
58280,24.8882
58285,24.0951
58290,24.6865
58295,25.0069
58300,24.5645
58305,24.4984
58310,25.3558
58315,25.1196
58320,25.1339
58325,24.4176
58330,24.9833
58335,25.1323
58340,24.2418
58345,24.818
58350,24.768
58355,24.7574
58360,23.7213
58365,24.9573
58370,25.2416
58375,24.8727
58380,24.2694
58385,24.5226
58390,24.7865
58395,24.7597
58400,24.3854
58405,24.6681
58410,24.9738
58415,24.6106
58420,23.6185
58425,24.7495
58430,24.423
58435,24.732
58440,24.9321
58445,25.2724
58450,24.4635
58455,25.4103
58460,24.7779
58465,25.1975
58470,24.5191
58475,25.1328
58480,25.0833
58485,24.7759
58490,24.4632
58495,24.3869
58500,24.2195
58505,25.0029
58510,25.3309
58515,24.6013
58520,24.5818
58525,24.5566
58530,25.1619
58535,24.8207
58540,24.8005
58545,25.1284
58550,24.6111
58555,25.4927
58560,24.6284
58565,24.264
58570,24.8107
58575,24.5113
58580,23.9694
58585,24.2981
58590,25.6087
58595,24.82
58600,24.4797
58605,24.7933
58610,23.9821
58615,24.51
58620,24.4981
58625,24.8684
58630,25.104
58635,24.6673
58640,24.9019
58645,24.3451
58650,24.3065
58655,25.4139
58660,25.0483
58665,24.182
58670,24.6391
58675,24.7001
58680,25.2256
58685,24.6112
58690,24.6434
58695,25.1344
58700,24.5043
58705,24.4809
58710,24.4533
58715,24.7891
58720,25.0431
58725,25.2152
58730,24.6819
58735,24.4581
58740,24.5011
58745,25.1424
58750,24.6836
58755,24.3689
58760,24.2662
58765,23.6825
58770,23.634
58775,24.9714
58780,24.5819
58785,25.0125
58790,24.828
58795,24.4264
58800,24.6801
58805,24.5036
58810,24.7147
58815,24.2608
58820,24.6695
58825,23.8458
58830,24.1352
58835,24.5074
58840,23.7017
58845,25.2023
58850,24.3701
58855,24.7368
58860,24.8794
58865,24.9123
58870,25.0016
58875,24.3625
58880,25.0367
58885,24.8824
58890,24.1444
58895,24.8988
58900,24.3711
58905,24.0442
58910,24.2391
58915,24.7204
58920,24.408
58925,25.1695
58930,24.1268
58935,24.6984
58940,24.3798
58945,25.1571
58950,24.1439
58955,24.8401
58960,25.022
58965,24.4509
58970,24.1165
58975,23.9652
58980,25.1131
58985,24.0479
58990,24.1496
58995,25.2022
59000,25.3351
59005,24.6467
59010,24.5268
59015,24.0972
59020,24.4568
59025,24.6182
59030,24.6069
59035,25.0698
59040,25.0915
59045,24.378
59050,24.3372
59055,24.4862
59060,24.4314
59065,24.8117
59070,25.0406
59075,24.684
59080,24.4615
59085,24.7277
59090,24.3259
59095,24.7441
59100,24.0802
59105,24.6566
59110,24.4792
59115,24.6069
59120,24.4985
59125,24.4149
59130,24.6566
59135,24.7933
59140,24.6004
59145,24.7331
59150,24.6847
59155,24.3144
59160,24.4684
59165,25.0466
59170,24.5623
59175,24.0168
59180,24.5532
59185,24.2922
59190,24.0492
59195,24.5102
59200,24.4094
59205,24.8106
59210,23.7022
59215,24.4284
59220,24.8356
59225,24.293
59230,24.637
59235,24.1558
59240,24.0677
59245,24.8902
59250,25.2381
59255,24.3995
59260,23.4855
59265,24.5887
59270,23.8991
59275,24.3162
59280,24.76
59285,24.7216
59290,23.5014
59295,23.603
59300,24.2309
59305,24.2964
59310,25.0455
59315,24.7594
59320,23.6586
59325,24.4079
59330,23.9057
59335,23.9627
59340,24.3782
59345,23.966
59350,23.9975
59355,23.7935
59360,24.5645
59365,24.6009
59370,24.108
59375,24.1136
59380,25.0906
59385,23.951
59390,24.549
59395,24.1825
59400,24.0049
59405,24.042
59410,24.892
59415,24.4752
59420,23.771
59425,23.8126
59430,24.0295
59435,24.4879
59440,24.894
59445,24.6565
59450,24.2913
59455,24.4958
59460,24.809
59465,24.2105
59470,25.386
59475,24.6487
59480,25.088
59485,23.9244
59490,24.2981
59495,24.2801
59500,24.3119
59505,25.0859
59510,25.2825
59515,24.1776
59520,23.8537
59525,24.6754
59530,24.8112
59535,24.5239
59540,24.7914
59545,25.0208
59550,24.344
59555,23.7134
59560,24.4094
59565,24.1359
59570,23.996
59575,24.337
59580,23.9958
59585,24.3728
59590,24.0812
59595,24.5076
59600,24.5113
59605,24.2253
59610,24.564
59615,24.6744
59620,24.0263
59625,24.6399
59630,24.51
59635,23.8993
59640,24.2294
59645,25.0278
59650,24.2383
59655,24.3158
59660,24.4558
59665,23.7806
59670,24.1435
59675,24.5552
59680,24.8473
59685,24.3483
59690,24.6735
59695,24.0654
59700,24.2699
59705,24.0671
59710,23.6828
59715,23.8833
59720,24.4159
59725,24.0146
59730,23.9882
59735,24.0287
59740,24.1841
59745,24.4123
59750,24.41
59755,24.7905
59760,24.6761
59765,24.5272
59770,24.4055
59775,24.9554
59780,24.7249
59785,23.9497
59790,24.5407
59795,24.7151
59800,24.5726
59805,24.874
59810,24.5473
59815,24.2905
59820,24.2994
59825,24.5075
59830,23.9422
59835,24.0412
59840,24.7721
59845,23.8884
59850,25.0477
59855,24.519
59860,24.2954
59865,24.6086
59870,24.2148
59875,23.5975
59880,24.1718
59885,24.3243
59890,24.6981
59895,24.6405
59900,24.6919
59905,24.4711
59910,24.326
59915,24.1187
59920,25.0984
59925,24.8062
59930,23.8302
59935,23.8564
59940,25.0235
59945,24.3388
59950,24.5542
59955,24.2524
59960,24.5338
59965,24.3613
59970,24.01
59975,24.2696
59980,23.5936
59985,23.8208
59990,24.3566
59995,23.8038
60000,25.0728
60005,24.2726
60010,24.506
60015,24.2229
60020,24.8892
60025,24.4535
60030,24.4885
60035,24.2051
60040,24.3397
60045,24.5619
60050,23.5833
60055,23.9653
60060,23.7769
60065,24.1786
60070,24.2152
60075,24.5241
60080,24.2943
60085,23.57
60090,23.5559
60095,25.0339
60100,23.7946
60105,24.1138
60110,24.2102
60115,24.7171
60120,23.4873
60125,23.9622
60130,24.5803
60135,24.5485
60140,24.8097
60145,24.4074
60150,23.9807
60155,24.7058
60160,24.075
60165,24.8211
60170,25.5582
60175,24.4364
60180,23.8965
60185,24.6154
60190,24.0499
60195,24.4731
60200,24.8271
60205,24.8457
60210,24.5108
60215,23.9307
60220,23.9434
60225,24.823
60230,24.9013
60235,24.3859
60240,24.501
60245,24.6358
60250,23.4543
60255,24.5849
60260,24.4111
60265,24.461
60270,23.8684
60275,24.2734
60280,24.8004
60285,24.7885
60290,24.0896
60295,23.5037
60300,24.2602
60305,24.319
60310,23.7834
60315,24.7671
60320,24.8952
60325,24.0732
60330,24.6539
60335,25.2515
60340,23.9923
60345,24.5526
60350,24.3886
60355,23.855
60360,24.7939
60365,23.4886
60370,23.8849
60375,24.7927
60380,24.9057
60385,23.9058
60390,24.0793
60395,24.1242
60400,23.9421
60405,24.3328
60410,23.3303
60415,24.2239
60420,24.4706
60425,24.8051
60430,24.5806
60435,24.688
60440,23.9662
60445,23.9983
60450,24.3211
60455,24.675
60460,24.5644
60465,25.0567
60470,23.9236
60475,23.4901
60480,23.9603
60485,23.6925
60490,23.608
60495,24.5626
60500,24.342
60505,23.6882
60510,24.543
60515,23.585
60520,24.4956
60525,24.251
60530,24.5044
60535,23.8582
60540,24.2822
60545,23.6023
60550,23.7408
60555,24.8577
60560,23.8855
60565,24.2401
60570,24.2813
60575,24.6424
60580,24.3194
60585,23.4252
60590,25.017
60595,23.9973
60600,24.1811
60605,24.276
60610,23.9237
60615,24.0095
60620,23.8039
60625,24.4484
60630,23.8941
60635,24.4971
60640,23.9597
60645,23.9645
60650,23.9446
60655,23.7929
60660,24.0073
60665,24.1007
60670,23.9297
60675,23.9867
60680,23.9623
60685,24.0413
60690,23.805
60695,23.8487
60700,23.7414
60705,24.4427
60710,24.0538
60715,23.6491
60720,23.3423
60725,24.3607
60730,24.1461
60735,24.2601
60740,24.5776
60745,24.3463
60750,24.3255
60755,24.1485
60760,24.356
60765,23.9524
60770,24.3609
60775,23.7539
60780,23.5402
60785,23.3736
60790,23.7364
60795,24.4799
60800,24.1205
60805,25.068
60810,24.1091
60815,23.8324
60820,24.1905
60825,24.3052
60830,24.1197
60835,24.1359
60840,24.3526
60845,24.1937
60850,24.1632
60855,23.8815
60860,24.71
60865,24.0776
60870,24.1245
60875,24.7233
60880,24.3136
60885,23.9387
60890,24.0514
60895,24.9384
60900,23.2077
60905,24.3397
60910,24.212
60915,24.1583
60920,23.4839
60925,23.8292
60930,24.1038
60935,24.0023
60940,24.3575
60945,24.4321
60950,23.852
60955,23.1362
60960,23.9426
60965,23.7433
60970,24.0957
60975,24.3951
60980,24.3527
60985,24.3548
60990,24.3945
60995,24.5453
61000,24.3383
61005,24.6599
61010,24.1836
61015,24.2918
61020,23.6906
61025,23.6346
61030,24.4702
61035,23.894
61040,23.5201
61045,23.6927
61050,24.0575
61055,23.6823
61060,23.4785
61065,24.1761
61070,24.4403
61075,24.1093
61080,24.2865
61085,24.2655
61090,23.6472
61095,24.4837
61100,24.7556
61105,23.9166
61110,23.9145
61115,23.862
61120,24.5645
61125,23.8617
61130,24.0252
61135,24.257
61140,23.3869
61145,24.5422
61150,23.926
61155,23.8132
61160,24.1953
61165,24.2899
61170,24.5687
61175,24.6847
61180,24.8232
61185,24.4482
61190,23.8982
61195,23.198
61200,24.302
61205,22.7061
61210,23.8933
61215,24.0219
61220,23.9873
61225,23.5092
61230,23.9533
61235,24.1448
61240,24.3686
61245,23.8588
61250,23.859
61255,24.3832
61260,24.4072
61265,24.2476
61270,23.5555
61275,24.289
61280,23.9322
61285,24.1503
61290,23.8846
61295,23.813
61300,23.9878
61305,23.6166
61310,24.0098
61315,23.932
61320,24.2162
61325,23.4839
61330,24.4008
61335,24.315
61340,23.405
61345,24.0413
61350,23.5944
61355,24.013
61360,23.3737
61365,24.4187
61370,23.7374
61375,23.6117
61380,23.4506
61385,24.5893
61390,23.8911
61395,24.2587
61400,24.1517
61405,23.4598
61410,24.1124
61415,23.6883
61420,23.5772
61425,24.2965
61430,24.1421
61435,24.4948
61440,23.83
61445,23.8659
61450,23.6287
61455,24.4385
61460,24.0132
61465,23.9434
61470,23.4725
61475,24.2421
61480,24.5453
61485,23.6653
61490,24.3979
61495,2.38E+01
61500,23.8112
61505,23.6508
61510,23.779
61515,24.0596
61520,24.1177
61525,24.4492
61530,23.9502
61535,23.4245
61540,23.3692
61545,24.114
61550,23.9399
61555,23.6887
61560,23.7071
61565,23.5183
61570,24.2205
61575,22.7853
61580,23.5566
61585,23.4237
61590,23.954
61595,23.2724
61600,23.3998
61605,23.412
61610,23.4588
61615,24.1336
61620,23.8385
61625,23.6247
61630,23.8157
61635,23.7865
61640,23.9512
61645,24.0113
61650,23.8909
61655,23.3491
61660,24.2116
61665,23.8821
61670,23.7239
61675,23.2471
61680,23.588
61685,23.2704
61690,24.2326
61695,23.7133
61700,23.8802
61705,23.8691
61710,23.8525
61715,23.4609
61720,24.2754
61725,23.4577
61730,24.033
61735,23.547
61740,24.3435
61745,23.3134
61750,23.9347
61755,23.5779
61760,23.7605
61765,24.3185
61770,24.0778
61775,23.3803
61780,24.3839
61785,24.0558
61790,23.8878
61795,23.8143
61800,24.1636
61805,22.9795
61810,23.8216
61815,24.3284
61820,23.5619
61825,23.1784
61830,23.3652
61835,24.74
61840,23.4554
61845,24.084
61850,23.635
61855,23.2758
61860,24.2281
61865,23.4138
61870,23.9266
61875,23.3601
61880,23.9873
61885,24.0258
61890,24.5798
61895,24.1531
61900,23.9404
61905,23.8959
61910,23.4427
61915,23.7247
61920,23.2226
61925,23.941
61930,23.9413
61935,24.1965
61940,23.7963
61945,24.0618
61950,23.6122
61955,23.9011
61960,24.2329
61965,23.5165
61970,24.2686
61975,23.5357
61980,23.6693
61985,23.6383
61990,23.6106
61995,23.2849
62000,23.6877
62005,24.1693
62010,23.9637
62015,24.3794
62020,23.7321
62025,22.6164
62030,23.5189
62035,24.1283
62040,23.9313
62045,24.2581
62050,23.2653
62055,23.7112
62060,23.7732
62065,23.6895
62070,24.3328
62075,23.5955
62080,23.732
62085,23.1682
62090,24.09
62095,24.1621
62100,24.1025
62105,23.5678
62110,23.989
62115,23.4481
62120,24.1073
62125,24.0235
62130,22.6856
62135,23.2023
62140,23.4267
62145,23.9952
62150,23.3713
62155,23.0541
62160,23.1603
62165,24.0459
62170,23.1315
62175,24.0215
62180,24.3776
62185,23.901
62190,23.9489
62195,23.5723
62200,24.4503
62205,24.0059
62210,23.5984
62215,24.0161
62220,24.1133
62225,24.079
62230,23.2373
62235,23.3526
62240,23.1889
62245,23.2891
62250,23.5185
62255,23.6795
62260,23.9478
62265,23.4278
62270,23.3328
62275,23.4974
62280,23.6648
62285,23.9419
62290,23.4273
62295,23.6863
62300,23.8282
62305,24.0111
62310,22.5441
62315,24.1584
62320,24.0217
62325,24.3255
62330,23.1071
62335,23.361
62340,23.3509
62345,23.5345
62350,23.2188
62355,23.8966
62360,23.5844
62365,23.868
62370,23.2589
62375,23.8371
62380,24.1904
62385,23.8406
62390,23.7578
62395,23.9548
62400,23.6383
62405,24.2504
62410,24.0493
62415,23.4781
62420,23.3725
62425,23.7029
62430,23.7374
62435,24.0499
62440,23.8561
62445,24.3249
62450,23.506
62455,23.7868
62460,23.9997
62465,23.729
62470,23.3933
62475,23.4929
62480,24.2578
62485,23.2462
62490,23.2972
62495,23.2664
62500,23.345
62505,23.5365
62510,23.8312
62515,24.0705
62520,23.1851
62525,23.5002
62530,23.3325
62535,23.5162
62540,23.9448
62545,23.5069
62550,24.3149
62555,23.5515
62560,23.634
62565,22.9341
62570,23.754
62575,24.0954
62580,23.4179
62585,23.7296
62590,23.8305
62595,24.4817
62600,23.9848
62605,23.4237
62610,23.4035
62615,23.4286
62620,23.9932
62625,23.5131
62630,22.8749
62635,24.2091
62640,23.2199
62645,23.6668
62650,23.6783
62655,23.6046
62660,23.5099
62665,24.0136
62670,23.5355
62675,23.8209
62680,23.6166
62685,24.127
62690,23.9605
62695,23.0318
62700,23.6392
62705,23.8306
62710,23.3182
62715,23.5789
62720,23.5626
62725,23.6275
62730,24.1721
62735,23.4498
62740,23.6095
62745,23.9043
62750,23.6975
62755,23.6395
62760,23.4559
62765,23.1927
62770,23.5346
62775,24.1501
62780,23.334
62785,23.4272
62790,23.2109
62795,23.6817
62800,23.4205
62805,24.0725
62810,23.6197
62815,23.4883
62820,23.8598
62825,24.1581
62830,23.4172
62835,23.3217
62840,24.0816
62845,23.5884
62850,24.0902
62855,23.8259
62860,23.613
62865,23.9025
62870,23.5279
62875,23.0058
62880,23.3065
62885,23.4665
62890,22.8729
62895,23.825
62900,23.354
62905,23.6157
62910,23.572
62915,23.4448
62920,23.6133
62925,23.3221
62930,22.7468
62935,24.0261
62940,23.5667
62945,23.7729
62950,23.0351
62955,22.8292
62960,24.4412
62965,22.9708
62970,24.4119
62975,23.1397
62980,22.9679
62985,23.4786
62990,23.492
62995,23.3497
63000,23.5327
63005,23.4236
63010,24.4801
63015,24.126
63020,24.0913
63025,23.2127
63030,23.31
63035,23.4111
63040,23.8601
63045,23.5785
63050,23.5044
63055,23.5902
63060,23.5264
63065,23.7752
63070,23.2007
63075,24.0358
63080,23.5548
63085,24.7489
63090,23.6067
63095,24.2876
63100,23.5651
63105,23.3107
63110,23.3354
63115,23.1618
63120,22.7577
63125,22.7619
63130,23.2814
63135,23.9793
63140,24.3601
63145,22.8543
63150,23.308
63155,23.4685
63160,23.9994
63165,23.6653
63170,23.2322
63175,23.9983
63180,23.5006
63185,23.8466
63190,23.4378
63195,23.3797
63200,23.1105
63205,23.5838
63210,23.37
63215,23.2621
63220,23.367
63225,24.0793
63230,23.2881
63235,23.7428
63240,24.006
63245,23.28
63250,23.4556
63255,23.7101
63260,23.5038
63265,23.8809
63270,23.3875
63275,23.4928
63280,22.764
63285,23.2712
63290,23.0905
63295,23.3751
63300,23.3806
63305,24.0892
63310,22.9663
63315,24.5101
63320,23.9467
63325,23.7891
63330,23.9788
63335,23.7172
63340,22.5698
63345,23.3546
63350,22.8023
63355,23.4054
63360,23.2934
63365,24.0809
63370,23.7499
63375,24.1032
63380,23.3722
63385,23.6753
63390,23.4725
63395,24.3334
63400,23.7627
63405,22.9531
63410,23.176
63415,23.7081
63420,23.3097
63425,24.0589
63430,23.586
63435,24.0775
63440,22.9942
63445,23.3829
63450,23.5041
63455,23.1532
63460,23.7213
63465,23.1866
63470,22.8266
63475,23.2268
63480,23.6781
63485,23.6287
63490,23.5628
63495,23.2151
63500,23.517
63505,23.2793
63510,23.0531
63515,23.1079
63520,23.7524
63525,22.8732
63530,23.2575
63535,23.5021
63540,23.743
63545,23.7595
63550,23.3568
63555,24.01
63560,24.5693
63565,23.8685
63570,23.0518
63575,23.3564
63580,23.2966
63585,23.3061
63590,23.5301
63595,22.6489
63600,23.2812
63605,23.1381
63610,23.3773
63615,24.2413
63620,23.3872
63625,23.47
63630,24.1512
63635,23.4071
63640,22.9857
63645,23.4074
63650,23.0277
63655,24.1728
63660,22.7545
63665,22.6665
63670,23.272
63675,23.7597
63680,23.5748
63685,23.6755
63690,23.5209
63695,23.5844
63700,23.1188
63705,23.8508
63710,23.4614
63715,23.8155
63720,23.1142
63725,24.3249
63730,23.4026
63735,23.6248
63740,23.3944
63745,22.8989
63750,23.2709
63755,23.5404
63760,23.8235
63765,22.9543
63770,23.23
63775,23.4176
63780,23.553
63785,23.5396
63790,23.4771
63795,22.448
63800,23.7408
63805,22.7571
63810,23.1589
63815,23.4126
63820,23.594
63825,23.4001
63830,23.6879
63835,23.6343
63840,23.2771
63845,23.8481
63850,22.9562
63855,22.3991
63860,23.1655
63865,22.9188
63870,23.2879
63875,23.3954
63880,23.188
63885,23.5003
63890,23.9491
63895,23.3779
63900,23.4215
63905,22.9524
63910,23.3297
63915,24.0442
63920,22.9456
63925,24.1166
63930,23.3138
63935,23.0901
63940,23.353
63945,24.013
63950,23.4893
63955,22.4975
63960,23.0183
63965,23.6562
63970,23.5722
63975,23.0233
63980,23.4368
63985,23.3104
63990,23.9709
63995,23.508
64000,23.6553
64005,22.9101
64010,22.5185
64015,23.6816
64020,22.9809
64025,23.1398
64030,22.8205
64035,23.4539
64040,23.2326
64045,23.2632
64050,23.4538
64055,22.6807
64060,23.6907
64065,23.3396
64070,23.4944
64075,23.2579
64080,23.2965
64085,22.9887
64090,23.5051
64095,23.7644
64100,23.0477
64105,23.1342
64110,2.36E+01
64115,24.1438
64120,23.3618
64125,23.4139
64130,24.1168
64135,22.927
64140,23.3014
64145,22.6864
64150,23.7073
64155,23.3202
64160,23.6122
64165,23.3123
64170,23.6819
64175,23.0872
64180,22.655
64185,23.1574
64190,23.3943
64195,23.5494
64200,23.3591
64205,22.663
64210,23.0532
64215,23.625
64220,23.4033
64225,22.389
64230,22.507
64235,23.2486
64240,23.3584
64245,23.4994
64250,23.4026
64255,23.1199
64260,22.9144
64265,23.6401
64270,23.6929
64275,22.5133
64280,23.4429
64285,22.8834
64290,23.5867
64295,23.4953
64300,23.8183
64305,23.739
64310,23.2014
64315,23.1793
64320,22.9392
64325,23.3247
64330,23.0654
64335,23.6052
64340,22.9979
64345,24.0548
64350,23.3986
64355,23.9685
64360,22.8678
64365,23.9239
64370,23.1097
64375,23.5258
64380,23.3229
64385,23.0016
64390,23.4829
64395,23.6621
64400,23.5217
64405,23.0095
64410,23.2695
64415,22.9789
64420,23.615
64425,23.389
64430,22.4214
64435,23.5473
64440,23.6901
64445,23.2056
64450,22.6196
64455,22.7596
64460,22.7481
64465,23.1294
64470,23.164
64475,23.3799
64480,23.4071
64485,23.1021
64490,23.4367
64495,22.7626
64500,23.6064
64505,22.9483
64510,24.0624
64515,22.9425
64520,23.8177
64525,22.7475
64530,23.0134
64535,23.076
64540,22.7283
64545,22.9251
64550,24.0461
64555,22.8401
64560,23.2925
64565,23.5623
64570,23.1678
64575,23.3424
64580,23.0923
64585,23.0751
64590,23.3815
64595,23.3747
64600,22.898
64605,22.8499
64610,23.1798
64615,23.2789
64620,23.4107
64625,23.3194
64630,23.2349
64635,22.8909
64640,23.0633
64645,2.36E+01
64650,23.235
64655,22.4971
64660,23.3862
64665,23.0974
64670,23.7016
64675,23.255
64680,22.7878
64685,22.8195
64690,22.6208
64695,23.6632
64700,22.5109
64705,23.0284
64710,22.9663
64715,23.2428
64720,23.5013
64725,23.1021
64730,23.8469
64735,23.813
64740,22.6174
64745,22.6323
64750,23.1388
64755,23.1567
64760,22.9917
64765,23.0408
64770,23.6871
64775,23.2989
64780,23.3904
64785,23.0099
64790,23.341
64795,22.7642
64800,23.0364
64805,23.2051
64810,23.7943
64815,23.3902
64820,23.4594
64825,22.5158
64830,23.2941
64835,22.9777
64840,23.419
64845,23.3039
64850,22.7273
64855,22.8002
64860,23.7116
64865,22.6372
64870,23.4451
64875,23.3263
64880,23.2218
64885,22.847
64890,23.0908
64895,23.1547
64900,22.9474
64905,22.4481
64910,23.5864
64915,22.9335
64920,23.2615
64925,23.0152
64930,23.2899
64935,23.4411
64940,23.4703
64945,22.9262
64950,22.7861
64955,23.6129
64960,23.5716
64965,23.3199
64970,22.3852
64975,23.5239
64980,22.7434
64985,23.0669
64990,22.7978
64995,23.89
65000,23.1354
65005,23.5955
65010,22.443
65015,23.4318
65020,22.8676
65025,23.0132
65030,24.0319
65035,22.5327
65040,23.7846
65045,23.0354
65050,22.6322
65055,23.4445
65060,22.6504
65065,23.7187
65070,23.8915
65075,23.2605
65080,23.1975
65085,22.5613
65090,23.0541
65095,22.518
65100,23.0891
65105,23.7293
65110,23.1816
65115,23.0582
65120,22.4741
65125,23.0516
65130,23.4101
65135,23.9348
65140,23.3388
65145,22.3758
65150,23.6587
65155,23.2701
65160,23.7268
65165,23.0894
65170,22.8674
65175,22.8271
65180,23.3011
65185,21.9834
65190,23.3428
65195,23.1106
65200,22.5688
65205,23.7789
65210,22.4083
65215,22.7119
65220,23.1292
65225,23.0817
65230,22.8654
65235,23.1087
65240,22.4201
65245,22.6847
65250,23.1872
65255,23.0715
65260,22.3002
65265,23.0503
65270,22.8387
65275,22.7752
65280,23.4489
65285,22.7885
65290,22.8061
65295,23.2405
65300,23.0291
65305,23.2623
65310,22.7344
65315,23.203
65320,23.2412
65325,22.5976
65330,22.265
65335,23.9317
65340,22.7162
65345,23.5773
65350,22.7512
65355,23.7108
65360,23.2564
65365,22.8345
65370,23.0017
65375,24.5381
65380,23.1822
65385,23.5888
65390,22.9916
65395,22.3598
